Post#,Post,Relevance,Sentiment,AD
244485,俗尘像甩不尽的头皮屑一样落在我的衣领上，肩上，落在我裸露于凡间躯壳上的every where，什么时候能有一瓶真的海飞丝，让我脱离这般苦恼,Y,Head & shoulders=NEU,SAR
96850,不洗头了，明天把海飞丝扔掉去买欧莱雅,Y,"Head & shoulders=NEG
 L’Oreal=NEU",
55863,圣诞元旦送礼首选😘韩国热卖LG潤膏套裝😍😍洗頭水400ml四支加一支潤膏100ml，超低价👏👏👏国内海飞丝等都不止这个价格，关键是不含硅油等有害成分🙅超好用，而且帶有Chanel coco香水味道，为了您和您家人的健康，赶快下手吧😄特别高大上 http://t.cn/8kRRluw,Y,Head & shoulders=NEU,AD
42955,[挖鼻屎][挖鼻屎][挖鼻屎]今晚为了洗头发，爽约了那么几个人。有人还说帮我洗，但我不需要，因为我要用的洗发水在家里。第二次用这个德国品牌，连护发素都用上了，可是用后效果不是令我那么满意。其实我在庆幸自己不适合用，不然该心疼人民币了。[可爱][可爱][可爱]不贪慕贵东西了，还是继续用清扬。,Y,Clear=POS,
134985,第22天。用上新买的洗发水了，现在脑袋跟刚除过草似得一股浓浓的草香～[挖鼻屎]从飘柔[鄙视]到海飞丝[鄙视]到康王[衰]到力士[挖鼻屎]到沙宣[亲亲]再到蔻萝兰[太开心]，第一次无硅洗发水，洗完涩涩的，等待两小时后这卷发带给我的惊喜，额，可能惊吓更多点[嘻嘻] 我在:http://t.cn/8s7GhPg,Y,"Rejoice=NEG
 Head & shoulders=NEG
 Vidal Sassoon=POS",
399807,用手碰洗发水后拉开，如果拉出的丝很细。像抽丝一样 就说明那款洗发水是好的  ☞咱家玖蔻就可以拉很长 图1潘婷 图2多芬 图3是我家玖蔻，根本没法比[得意],Y,Pantene=NEG,AD
413873,这个月的员工福利：一桶油 两桶洗衣液 一箱特仑苏 一套优惠转潘婷……怎么往回拿 这又是个问题[抓狂] http://t.cn/RvY4E05,N,,
155015,多年不用海飞丝，咋一用海洋动力系列，还真有一种在踏浪的感觉,Y,Head & shoulders=NEU,
72413,第一次用施华蔻的 洗发水和精华素 黑金系列的 味道很像奶油 洗过之后 蛮润的 不是 飘柔海飞丝之流能比的 所以很多东西 贵有贵的道理,Y,"Schwarzkopf=POS
 Rejoice=NEG
 Head & shoulders=NEG",
264034,【 #求推荐好用洗发水# 】我一直在用欧莱雅的洗发水 但素为毛会感觉激素太多了 导致脖子上起包了呢 求推荐好用洗发水 本人短发 发质强劲[拜拜]每天经历风吹日晒加烟熏 因为每天洗 所以之前存在的头屑问题基本可以忽略不计 就是想用保养修护类的 有水润效果更好@白大人 @南宫凌- 帮我扩,Y,L’Oreal=NEG,
414483,@潘婷Pantene 你要不要给我点儿代言费[拜拜] 在宿舍我都成了你家产品的代言人了[拜拜],Y,Pantene=NEU,
413863,来反馈啦~~@和尚用潘婷77 家的冰丝袜，快递非常给力，第二天就到啦~~袜子质感非常好，很滑很有弹性，室友也说想入几双哈哈。后跟有防滑，一点都不会掉~浅口灰常隐形有木有~~！！以后会常来光顾的！@大红团,N,,
73607,用你们的洗发水掉头发很厉害[泪]我还是个未成年的少女啊[悲伤]@海飞丝实力派,Y,Head & shoulders=NEG,
403347,每次用潘婷。都很自然想到几年前的大学生活。那时，我和小伙伴的洗发水三年都是它。 http://t.cn/z82KTuq,Y,Pantene=NEU,
302068,欧莱雅的精油护发素【这个真的好用！头发很顺】+露华浓的生姜洗发水【防脱发】+施华蔻的发膜【好用但我太懒了。。】//@放假了的不撸:掉头发掉的快跪啦同求//@若叔_情绪莫名拉扯: @维多利亚_傲娇 来教教？//@小露伴我是你玲美姐姐啊:自从认识了@斯巴拉西哈哈哈哈哈 发量越来越少简直要哭了//@A娘OuO:,Y,"L’Oreal=POS
 Schwarzkopf=POS",
74792,接上条微博😂还是你们的，佛山的少妇们，把邓先生吓到了，海飞丝，清扬，滴露，力士，洗发水，沐浴露都是你们的😂,Y,"Head & shoulders=NEU
 Clear=NEU",
296500,好想念你头发的味道啊，现在是潘婷还是欧莱雅还是施华寇呢？,Y,"Pantene=NEU
 L’Oreal=NEU
 Schwarzkopf=NEU",
260256,[话筒]玖寇神奇洗护，你给他一个机会，他会给你大大的惊艳。特效修复烫染损伤，掉发，短发，开叉，毛躁。比超市的洗发水安全，有效。跟卡诗，施华蔻，欧莱雅，资深堂差不多，但价格更亲民。[心][good][good],Y,"L’Oreal=NEU
 Schwarzkopf=NEU",AD
242790,我很想说去头屑用海飞丝就没有用啊……头上还是这么多头屑[抓狂],Y,Head & shoulders=NEG,
24178,C罗哭着说：今年终于不用拿清扬洗发水了。//@皇马新闻: #C罗获金球奖#,Y,Clear=NEU,SAR
399932,认识你的时候我狼狈不堪，简直颠到人生的低谷爬不上来～你就不动声色给我讲故事啊讲着讲着自己还会哭起来～在巴黎的时候真好啊，还穷得逃票去逛街～不想说什么早点嫁出去啊早点生孩子啊，就想说，下次见面一定要喝酒！不醉不归！亲爱的，生日快乐～@洗洁精就用潘婷,N,,
47138,爷你把头发剃掉对的起亲妈清扬嘛[挖鼻屎] //@狂飙客:我和我的小伙伴们都哭了,N,,
171846,用海飞丝洗两遍头 清醒除衰气。,Y,Head & shoulders=NEU,
48003,脸痛的快死了……你妹，什么薄荷洗发水……清扬感觉不会再爱了。,Y,Clear=NEG,
255211,欧莱雅沙龙洗护系列油脂平衡洗发水500ml。西班牙原装正品。强效控油！只能在专业沙龙能买到，不要拿超市几十块的洗发水来比较哦。还是那句话，用过才知道。全国诚招合作伙伴，打破专业洗护格局，同创美好未来！,Y,L’Oreal=NEU,AD
68288,最近头皮屑超多，买了个海飞丝新款去屑香橙味，全是薄荷啊，头皮加上整个脑袋搜搜冒风，我整个人都不好了[囧][囧][囧] http://t.cn/RhXAE5C,Y,Head & shoulders=NEU,
91989,不顾众人的目光飞奔着去坐大巴车，结果还是眼看着车开走，然后要坐等半小时，这种感觉真是无比胸闷！操！！[哼][怒骂][怒骂][怒骂]司机师傅，航班都延误了，你就不能跟随大流多等那么一海飞丝么？？,N,,
38267,清扬飘柔海飞丝潘婷舒蕾多芬霸王思华蔻混合型洗发水····,?,,
73035,。不敢买海飞丝和飘柔了。 我分享了http://t.cn/RPHKqHL,Y,"Head & shoulders=NEG
 Rejoice=NEG",
379892,@Is芯 两个都用了几天。沐浴露很好！洗的很舒服！很多泡泡又很容易清洗干净。很有肥皂的感觉。反正是我第一次觉得特好的特喜欢的沐浴露。洗发水就没太大感觉。比欧莱雅那个好一点吧。,Y,L’Oreal=NEU,
185486,手贱杀毒，什么都杀不出来，就是把我的海飞丝给我删了，真是谢谢啊，我一点都不介意我装这个装了好久，一点都不！,?,,
414225,说了好久 终于要走了 什么都没准备好 不知道到那里会发生什么@踯躅闲开笋纤纤 @潘向上潘婷爱理综爱学习 @Flynn我的男神 👊👊,N,,
243992,@陈前是个大美女 这个二货买的假的海飞丝@SLY-suliya @红色高跟鞋rym @Heart深不见底 @此姓名已被抢注多年 @刘玉容有点不嗨森 @总是话中有话,Y,Head & shoulders=NEG,AD
388283,头发太油可能是喝奶过量。[吃惊]一些毛发研究人员认为，有些人过油的头发是由于喝多了牛奶、酸奶等奶类饮料所致。解决方法很简便，停喝奶类饮料后1周内就可见效。如果没有效果在查找其他原因，或选用一款好的控油洗发水。欧莱雅丝泉澄净洗发水 去屑控油非常有效。淘宝丝雅洗护有售http://t.cn/zQ8VBxO,Y,L’Oreal=POS,AD
396171,不洗头，没自信出街，洗了头，自信爆满，多想满街大跑告诉路人我不是用飘柔而是用潘婷[doge],Y,"Rejoice=NEU
 Pantene=NEU",
275417,可怜的欧莱雅，不过真不好用，油性发质容易加重脂溢性皮炎//@M大王叫我来巡山: 哈哈看来是虚假广告//@谁允许你直视本蜀黍: //@董锤锤:哭了，广告里都是骗人的//@搬板凳晒太阳:你天天“巴黎欧莱雅，五大受损，一个对策”你还问我？,Y,L’Oreal=NEG,
244726,忘了买洗发水了[泪][泪][泪]我决定试试海飞丝，不行还有多芬。再不行就上网淘各种进口货。我的头发已然成为我全身上下最贵最花钱又最小气的地方[怒][怒][怒],Y,Head & shoulders=NEU,
108586,好像图书这行很少听到读者忠诚度这一说，为啥呢？是读者真的不忠诚吗？可人家忠诚也得知道对谁忠诚吧，对书？作者？还是出版社或出版公司？反过头来看，连卖洗发水的都能叫出来顾客忠诚度，人家爱买海飞丝的就不买飘柔。别小看这一点，这在互联网时代真的非常重要。,Y,"Head & shoulders=NEU
 Rejoice=NEU",
2984,完美荟新洗发露与清扬、雨洁洗发露的质量对比示范！傻子都知道皮肤有吸收功能的，现在越来越多人脑长瘤呀，睡眠质量差呀，等等这些问题，我想他们应该反思喽！ 赶紧换个质量好的洗发露用吧 http://t.cn/RhQu3LW,Y,Clear=NEG,AD
61236,刚才听了花粥的海飞丝的芳香 突然回想起 特别喜欢把鼻子埋在他的头发里闻他洗发水的味道 也是海飞丝 有一点甜甜的凉凉的大概是牛奶和薄荷 那天在超市特意把每瓶海飞丝都打开闻了闻却再也没有那种味道了.[失望],Y,Head & shoulders=NEU,
397504,http://t.cn/RzWFdcY 潘婷最美回眸,?,,
411908,飞机上遇到一个小伙伴 到酒店说要给我们带夜宵 问潘婷她说要给我告诉成哥哥 😂 我现在好饿啊尼玛😂,N,,
219434,昨晚睡觉梦到高中的事，记得高中傍晚回寝室总是要洗个头，然后有段日子洗头始终没有泡泡，感觉海飞丝劣质了，有一天和阿毛，两个一起洗，用他的洗发露，也没泡泡，他拿起瓶子一看，靠，原来写着是护发素，尼玛，洗了一个多月的护发素，难怪没有泡泡。[汗][汗] 我在:http://t.cn/zTA8yCt,Y,Head & shoulders=NEU,
108821,今天男朋友闻闻我的头发说好香啊用的沙宣啊[呵呵]？我笑眯眯～[爱你]等等，[可爱]我们通常不是这么相敬如宾的～果真他又来了句哈哈我看着你买的[嘻嘻]，我说哈哈其实是海飞丝的护发素[哈哈]，他说哈哈其实你的头发是臭的[阴险]！ 我在:http://t.cn/8FqICd8,Y,"Vidal Sassoon=NEU
 Head & shoulders=NEU",
53962,我哥说去年9月份二胡来深圳那个清扬活动，我买三套清扬男士的都给了他用，结果他整整洗了一年的清扬，今年他女朋友买了瓶大赠送的飘柔他觉得他又要洗一年了，看着都头疼[偷笑]，结果他来句你家胡歌什么时候再来啊代言下吴彦祖那样的，我。。。。。。。。,Y,"Clear=NEU
 Rejoice=NEU",
13070,昨天一哥们在抓头发，不停的掉头屑。我做了一个很浪的的姿势，抓了一下头发，说没头屑就是这么自信。那哥们问我用的什么洗头，我悠悠的说了句:清扬去渍霸。现在想了想，尼玛，我都说了什么？去渍霸[衰] 我在:http://t.cn/8sBeuOs,Y,Clear=NEU,
409968,以后都叫我『潘婷』吧～😔 http://t.cn/RPMG2lP,N,,
47527,沙宣，力士，清扬，潘婷等通通不行，越用越糟糕，头发问题严重！我要换回来！[衰],Y,"Vidal Sassoon=NEG
 Clear=NEG
 Pantene=NEG",
251121,随着季节/气候的变化，我们的头皮/秀发都在遭受不同程度损害！欧莱雅（卡诗专业洗护）针对不同问题的头皮/头发！及时解决（头屑、出油、脱发、毛躁、干枯、静电…）很多明星都会选择的产品！效果超群！到木北造型（牡丹园店）找琳琳给您私人定制的洗发水！先到者（9.5）折哦！ http://t.cn/z8ANacu,Y,L’Oreal=NEU,AD
169058,说话论事本是极好的，最恼的是他要喝你：啐，要死，这话也是你说的？你听了莫恼，云彩你带不走的，别拂袖装高大上，怎不想裤子高了顶着什么，步子大了扯着什么，花名上了累着什么。你只微微含嗔，用指尖轻戳一下他的额头：你呀，又猴了，快休顽，仔细累坏了身子！他既不输，从此便服你用海飞丝，润滑。,N,,SAR
388081,应该考虑限制外资品牌的收购行为，外资品牌的收购对消费者的权益形成了侵害，已经涉嫌垄断了。君不见现在超市的洗发水几乎都是宝洁欧莱雅联合利华花王，从前20多元是主流价格，现在几乎都是30多元了。外资品牌一方面靠港台粉丝控制的时尚媒体来给消费者洗脑，一方面打压国产品牌获得垄断利润,Y,L’Oreal=NEU,
404136,摩洛哥发油真是台神奇了 头发打结的不敢在家里梳头的我 用完居然可以像潘婷一把梳子从头发掉下来 这个绝对可以爆炸头变潘婷广告@芳芳芳时尚站 货真价实 今天快递神速 必须一直用,Y,Pantene=POS,
411724,经常染发葛硪、一直烦紧选择洗头水！之前留好长的头发一电就坏了、气死恨不得剪了个男孩子头，好不容易留长一点头发！Nuskin护肤品很好！不知道头发的都行！n 硪终于稳到硪最爱葛洗发水跟护发素了！咩潘婷、海飞丝！一直用、头发感觉头发都没有改善！自从试用佐细细支护发素、感觉头发滋润了！,Y,"Pantene=NEG
 Head & shoulders=NEG",
3902,清扬洗发水每次洗头，眼睛极痛，一直漂洗怎么都漂洗不干净，头发的清水顺流到眼睛里痛的要命，别说那泡沫了，我用的是清扬女士，不知道大家有木同样经历@消费能见度,Y,Clear=NEG,
411866,#微阅读|一个农村女孩的独白：上大学有什么用#@潘婷 我分享了http://t.cn/Rvs6Yji,N,,
258951,欧莱雅 蒸汽护发仪 实际就是一个直发夹 宣传说能维持3天 可是是我的发质太容易变形了吧 效果不大明显 也没有宣传中那么神奇 包装是很大一盒[呵呵],N,,
260417,我给我爸说你头发理的有点短，他竟然说可能是脸太大了[哼]欧莱雅小v脸塑形液你值得拥有，，,N,,
8589,搓澡滴时候错把洗发露当沐浴乳，是说搓起有股清扬味。,Y,Clear=NEU,
274307,哈哈哈哈 是谁跟我说巴黎欧莱雅洗发水多么好用来着 [拜拜] //@M大王叫我来巡山:哈哈看来是虚假广告//@谁允许你直视本蜀黍: //@董锤锤:哭了，广告里都是骗人的//@搬板凳晒太阳:你天天“巴黎欧莱雅，五大受损，一个对策”你还问我？,Y,L’Oreal=NEG,
400468,发表了博文《“隐者”徒丁：做互联网界的宝洁》　徒口中所谓的品牌不是指一般意义上的品牌，而是指类似于宝洁公司的多品牌战略。进入任何一个大型超市，你一般都会看到琳琅满目的日化品牌，比方飘柔、潘婷、海飞丝、http://t.cn/R7D5nnP,Y,"Rejoice=NEU
 Pantene=NEU
 Head & shoulders=NEU",
255274,#花子看美容# 广州质监局公布对该地区的洗发液、沐浴液等定量包装商品净含量计量监督抽查结果，联合利华、宝洁、欧莱雅、屈臣氏均“缺斤少两”。屈臣氏获悉消息后已通知不合格产品下架，另三家企业则揪住“合理误差”辩解。有消费者称：既然知道有误差，为何不多装些呢？,Y,L’Oreal=NEG,AD
